190	0.00
191	0.00
192	0.00
193	0.00
194	0.00
195	0.00
196	0.00
197	0.00
198	0.00
199	0.00
200	0.00
201	0.00
202	0.00
203	0.00
204	0.00
205	0.00
206	0.00
207	0.00
208	0.00
209	0.00
210	0.00
211	0.00
212	0.00
213	0.00
214	0.00
215	0.00
216	0.00
217	0.00
218	0.00
219	0.00
220	0.00
221	0.00
222	0.00
223	0.00
224	0.00
225	0.0
226	0.0
227	0.0
228	0.0
229	0.0
230	0.0
231	0.0
232	0.0
233	0.0
234	0.0
235	0.0
236	0.0
237	0.0
238	0.0
239	0.0
240	0.0
241	0.0
242	0.0
243	0.0
244	0.0
245	0.0
246	0.0
247	0.0
248	0.0
249	0.0
250	0.0
251	0.0
252	0.0
253	0.0
254	0.0
255	0.0
256	0.0
257	0.0
258	0.0
259	0.0
260	0.0
261	0.0
262	0.0
263	0.0
264	0.0
265	0.0
266	0.0
267	0.0
268	0.0
269	0.0
270	0.0
271	0.0
272	0.0
273	0.0
274	0.0
275	0.0
276	0.0
277	0.0
278	0.0
279	0.0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	3.163326721
401	3.240523328
402	3.319333316
403	3.399782592
404	3.481897274
405	3.565703679
406	3.651228327
407	3.73849793
408	3.827539392
409	3.918379803
410	4.011046433
411	4.105566729
412	4.201968309
413	4.300278957
414	4.400526617
415	4.502739387
416	4.606945515
417	4.713173391
418	4.821451544
419	4.931808629
420	5.044273429
421	5.158874841
422	5.275641874
423	5.394603639
424	5.515789343
425	5.639228282
426	5.764949832
427	5.892983441
428	6.023358624
429	6.156104952
430	6.291252043
431	6.428829557
432	6.568867184
433	6.711394637
434	6.856441641
435	7.004037929
436	7.154213225
437	7.30699724
438	7.462419661
439	7.620510141
440	7.781298289
441	7.944813659
442	8.111085743
443	8.280143957
444	8.45201763
445	8.626736
446	8.804328193
447	8.984823221
448	9.168249966
449	9.354637172
450	9.54401343
451	9.73640717
452	9.931846647
453	10.13035993
454	10.3319749
455	10.53671921
456	10.74462031
457	10.95570542
458	11.17000149
459	11.38753524
460	11.60833312
461	11.83242128
462	12.05982558
463	12.29057161
464	12.52468459
465	12.76218945
466	13.00311076
467	13.24747274
468	13.49529924
469	13.74661374
470	14.00143932
471	14.25979865
472	14.52171401
473	14.78720723
474	15.05629969
475	15.32901236
476	15.60536569
477	15.8853797
478	16.1690739
479	16.45646731
480	16.74757841
481	17.0424252
482	17.34102512
483	17.64339506
484	17.94955135
485	18.25950978
486	18.57328553
487	18.89089321
488	19.2123468
489	19.53765969
490	19.86684466
491	20.19991382
492	20.53687868
493	20.87775006
494	21.22253814
495	21.57125244
496	21.92390176
497	22.28049426
498	22.64103736
499	23.0055378
500	23.37400161
