190	-0.199280476
191 	-0.198495401
192 	-0.197786201
193 	-0.197152846
194 	-0.196595301
195 	-0.196113533
196 	-0.195707506
197 	-0.195377185
198 	-0.19512253
199 	-0.194943504
200 	-0.194840067
201 	-0.194812178
202 	-0.194859793
203 	-0.19498287
204 	-0.195181362
205 	-0.195455223
206 	-0.195804405
207 	-0.196228859
208 	-0.196728531
209 	-0.197303371
210 	-0.197953323
211 	-0.198678329
212	-0.199478334
213 	-0.200353275
214 	-0.201303091
215 	-0.202327717
216 	-0.203427088
217 	-0.204601136
218 	-0.205849788
219 	-0.207172973
220 	-0.208570616
221 	-0.210042638
222 	-0.211588959
223 	-0.213209497
224 	-0.214904164
225 	-0.216672874
226 	-0.218515535
227 	-0.220432051
228 	-0.222422326
229 	-0.224486259
230 	-0.226623745
231 	-0.228834677
232 	-0.231118943
233 	-0.233476429
234 	-0.235907014
235 	-0.238410578
236 	-0.240986992
237 	-0.243636125
238 	-0.246357842
239 	-0.249152001
240 	-0.252018458
241 	-0.254957063
242 	-0.257967661
243 	-0.26105009
244 	-0.264204186
245 	-0.267429775
246 	-0.270726682
247 	-0.274094721
248 	-0.277533703
249 	-0.281043432
250 	-0.284623703
251 	-0.288274307
252 	-0.291995025
253 	-0.295785633
254 	-0.299645897
255 	-0.303575576
256 	-0.30757442
257 	-0.311642171
258 	-0.315778562
259 	-0.319983315
260 	-0.324256144
261 	-0.328596753
262 	-0.333004835
263 	-0.337480072
264 	-0.342022134
265 	-0.346630682
266 	-0.351305363
267 	-0.356045812
268 	-0.36085165
269 	-0.365722488
270 	-0.37065792
271 	-0.375657526
272 	-0.380720872
273 	-0.38584751
274 	-0.391036972
275 	-0.396288779
276 	-0.401602431
277 	-0.40697741
278 	-0.412413184
279 	-0.417909197
280 	-0.423464877
281 	-0.42907963
282 	-0.434752843
283 	-0.440483878
284 	-0.446272079
285 	-0.452116763
286 	-0.458017225
287 	-0.463972735
288 	-0.469982539
289 	-0.476045853
290 	-0.482161869
291 	-0.488329751
292 	-0.494548631
293 	-0.500817615
294 	-0.507135774
295 	-0.513502152
296 	-0.519915756
297 	-0.526375562
298 	-0.532880509
299 	-0.539429503
300 	-0.546021411
301 	-0.552655062
302 	-0.559329248
303 	-0.566042721
304 	-0.572794188
305 	-0.57958232
306 	-0.58640574
307 	-0.593263029
308 	-0.600152721
309 	-0.607073306
310 	-0.614023225
311 	-0.621000871
312 	-0.628004587
313 	-0.635032666
314 	-0.64208335
315 	-0.649154828
316 	-0.656245235
317 	-0.663352653
318 	-0.67047511
319 	-0.677610576
320 	-0.684756968
321 	-0.691912142
322 	-0.699073901
323 	-0.706239986
324 	-0.713408084
325 	-0.720575822
326 	-0.727740767
327 	-0.73490043
328 	-0.742052264
329 	-0.749193662
330 	-0.756321962
331 	-0.763434444
332 	-0.770528333
333 	-0.777600799
334 	-0.784648957
335 	-0.791669873
336 	-0.79866056
337 	-0.805617983
338 	-0.812539061
339 	-0.819420668
340 	-0.826259639
341 	-0.833052767
342 	-0.839796812
343 	-0.846488501
344 	-0.853124534
345 	-0.859701584
346 	-0.866216308
347 	-0.872665344
348 	-0.879045321
349 	-0.885352862
350 	-0.89158459
351 	-0.897737132
352 	-0.903807128
353 	-0.909791235
354 	-0.915686133
355 	-0.921488532
356 	-0.927195178
357 	-0.932802861
358 	-0.938308422
359 	-0.943708759
360 	-0.949000832
361 	-0.954181677
362 	-0.959248404
363 	-0.964198212
364 	-0.96902839
365 	-0.973736328
366 	-0.978319522
367 	-0.98277558
368 	-0.987102228
369 	-0.991297321
370 	-0.995358839
371 	-0.999284903
372 	-1.003073771
373 	-1.006723849
374 	-1.010233693
375 	-1.01360201
376 	-1.016827666
377 	-1.019909683
378 	-1.022847248
379 	-1.025639708
380 	-1.028286574
381 	-1.030787522
382 	-1.033142391
383 	-1.035351184
384 	-1.037414065
385 	-1.039331359
386 	-1.041103547
387 	-1.042731266
388 	-1.044215303
389 	-1.045556594
390 	-1.046756215
391 	-1.047815384
392 	-1.048735448
393 	-1.049517885
394 	-1.050164292
395 	-1.050676381
396 	-1.051055977
397 	-1.051305004
398 	-1.051425483
399 	-1.051419524
400 	-1.05128932
401 	-1.05103714
402 	-1.050665318
403 	-1.050176253
404 	-1.049572397
405 	-1.04885625
406 	-1.048030354
407 	-1.047097284
408 	-1.046059644
409 	-1.044920062
410 	-1.04368118
411 	-1.042345651
412 	-1.040916133
413 	-1.039395285
414 	-1.037785758
415 	-1.036090197
416 	-1.034311229
417 	-1.032451465
418 	-1.030513492
419 	-1.028499871
420 	-1.026413134
421 	-1.024255782
422 	-1.022030279
423 	-1.01973905
424 	-1.017384482
425 	-1.014968919
426 	-1.012494661
427 	-1.009963963
428 	-1.007379031
429 	-1.004742025
430 	-1.002055054
431 	-0.999320178
432 	-0.996539407
433 	-0.993714699
434 	-0.99084796
435 	-0.987941046
436 	-0.984995761
437 	-0.982013857
438 	-0.978997036
439 	-0.975946948
440 	-0.972865193
441 	-0.969753321
442 	-0.966612833
443 	-0.963445182
444 	-0.960251772
445 	-0.95703396
446 	-0.953793057
447 	-0.950530329
448 	-0.947246997
449 	-0.94394424
450 	-0.940623191
451 	-0.937284946
452 	-0.933930556
453 	-0.930561037
454 	-0.927177364
455 	-0.923780473
456 	-0.920371269
457 	-0.916950616
458 	-0.913519347
459 	-0.910078262
460 	-0.906628126
461 	-0.903169677
462 	-0.899703619
463 	-0.896230629
464 	-0.892751356
465 	-0.889266421
466 	-0.885776418
467 	-0.882281918
468 	-0.878783465
469 	-0.875281581
470 	-0.871776765
471 	-0.868269495
472 	-0.864760226
473 	-0.861249393
474 	-0.857737415
475 	-0.854224687
476 	-0.850711591
477 	-0.847198489
478 	-0.843685726
479 	-0.840173632
480 	-0.836662524
481 	-0.8331527
482 	-0.829644447
483 	-0.826138038
484 	-0.822633733
485 	-0.81913178
486 	-0.815632414
487 	-0.812135861

